codigo,nome,populacao,idhm,rdpc,seca,enchente,calor,ameaca,capacidade,peso,cluster,arquetipo,ameaca_futura,tendencia
2922250,Muquém do São Francisco,11479,0.549,166.67,0.8393876017061027,0.32021185821345954,0.7927177737044798,0.9952878928861536,0.549,0.004088785120226427,2,Seca (sertao) (moderada),1.0,Estavel
2922300,Muritiba,29420,0.66,401.14,0.27438711590651627,0.1324136761395831,0.3084202533046683,0.5541353570625025,0.66,0.001893606940856744,3,Enchente / chuva extrema (baixa),0.2541353570625025,Estavel
2922409,Mutuípe,22340,0.601,374.8,0.27950867711651556,0.48091999428079707,0.2572698571967708,0.2965363791354845,0.601,0.0011128110233478538,1,Enchente / chuva extrema (moderada),0.13760144073462222,Estavel
2922508,Nazaré,28661,0.641,421.82,0.23020159290310963,0.45786359764862306,0.23335849184643742,0.27047825684512095,0.641,0.0009516828434958369,3,Enchente / chuva extrema (baixa),0.020655715794949348,Estavel
2922607,Nilo Peçanha,14156,0.547,218.32,0.13504343835251173,0.8329317234261439,0.17949803131735237,0.02,0.547,8.246327527432577e-05,1,Enchente / chuva extrema (moderada),0.0,Estavel
2922656,Nordestina,13197,0.56,187.22,0.6819528398452069,0.3025934254864205,0.7178772795857531,0.8743365560972457,0.56,0.0035213445438388984,2,Seca (sertao) (moderada),0.7316654883362288,Estavel
2922706,Nova Canaã,16482,0.545,251.9,0.4799180135265989,0.42825914806972626,0.4891280926543498,0.5605543529464495,0.545,0.0023197390741784224,0,Seca (sertao) (baixa),0.45957087938953667,Estavel
2922730,Nova Fátima,7830,0.597,287.32,0.7162962885881169,0.1979553337498319,0.62387939372005,0.9277955721789601,0.597,0.003505063377871952,2,Seca (sertao) (moderada),0.899132675979222,Estavel
2922755,Nova Ibiá,6518,0.57,378.1,0.32461913901821954,0.3692748104715714,0.20062748104984215,0.3777205691999982,0.57,0.0014945611557253345,0,Seca (sertao) (baixa),0.32111441979371147,Estavel
2922805,Nova Itarana,8328,0.524,188.86,0.48220794768386593,0.23732213190245788,0.4365371809672306,0.670386680099081,0.524,0.0028854396845099974,0,Seca (sertao) (baixa),0.5979467157192775,Estavel
2922854,Nova Redenção,9126,0.567,222.33,0.410430356608034,0.5207785217715417,0.2612243307418238,0.3548450736943833,0.567,0.001411476436024135,1,Enchente / chuva extrema (moderada),0.2072680151557004,Estavel
2922904,Nova Soure,27047,0.555,241.71,0.6221177049439975,0.1906904973945955,0.5790909506752657,0.8531885461801572,0.555,0.003467128549880377,2,Seca (sertao) (moderada),0.7583187352677532,Estavel
2923001,Nova Viçosa,44170,0.654,476.79,0.43872683287510933,0.7054206672214111,0.2638353220020442,0.2475089524729515,0.654,0.0008535541427911655,3,Enchente / chuva extrema (baixa),0.17580732928476336,Estavel
2923035,Novo Horizonte,12653,0.597,257.12,0.48068675207870115,0.28650574501309867,0.45098692269728946,0.6418848649297126,0.597,0.002424938424303509,0,Seca (sertao) (baixa),0.6507194436110767,Estavel
2923050,Novo Triunfo,15445,0.554,194.56,0.5539115944582571,0.27089104460186086,0.30046516768418097,0.6349984415970986,0.554,0.002585120582548701,0,Seca (sertao) (baixa),0.5464403729872451,Estavel
2923100,Olindina,28373,0.559,222.62,0.560806605557628,0.283414831818095,0.4994781713410486,0.7161660289982285,0.559,0.0028894808431213516,0,Seca (sertao) (baixa),0.6052850646415804,Estavel
2923209,Oliveira dos Brejinhos,21797,0.554,220.72,0.7720912271729936,0.34531977482507514,0.7067443502742448,0.8980611073386179,0.554,0.0036560660639236237,2,Seca (sertao) (moderada),0.9672648851316977,Estavel
2923308,Ouriçangas,8575,0.607,281.59,0.48555543765921066,0.19081138546955895,0.4238428468370996,0.6989795055352126,0.607,0.0025971298384436657,0,Seca (sertao) (baixa),0.5314392253484029,Estavel
2923357,Ourolândia,17567,0.56,239.93,0.9204315288300844,0.2070990539537628,0.3616681773362748,0.9399775861365337,0.56,0.0037857103436775403,2,Seca (sertao) (moderada),0.8867722667370693,Estavel
2923407,Palmas de Monte Alto,21840,0.586,262.69,0.7443213602911247,0.3964314096754824,0.4665845069846644,0.7422352330395695,0.586,0.0028566817527494546,2,Seca (sertao) (moderada),0.8722099522076482,Estavel
2923506,Palmeiras,9123,0.643,350.79,0.2836961170846957,0.7318736665624453,0.060189451490780234,0.042652116246040345,0.643,0.0001496054869406907,3,Enchente / chuva extrema (baixa),0.0,Estavel
2923605,Paramirim,21777,0.615,343.78,0.5583819876303734,0.28531965030910017,0.5508005295939629,0.7353116493260057,0.615,0.002696585788787116,2,Seca (sertao) (moderada),0.788407119242095,Estavel
2923704,Paratinga,32274,0.59,201.79,0.7571541739431138,0.34246272072304534,0.7003431406537212,0.8876982456401814,0.59,0.003393370349198898,2,Seca (sertao) (moderada),0.9801415675757513,Estavel
2923803,Paripiranga,29124,0.577,273.23,0.5370933594789202,0.32797676853667246,0.3413918448485015,0.602623655704168,0.577,0.0023555280123667994,0,Seca (sertao) (baixa),0.5003451353943233,Estavel
2923902,Pau Brasil,9550,0.583,296.08,0.3131468873239799,0.6160073380144958,0.518784879975898,0.33761589481957743,0.583,0.0013060874032510773,1,Enchente / chuva extrema (moderada),0.5128630897815084,Agravando
2924009,Paulo Afonso,119213,0.674,544.73,0.5791394490428728,0.26991156106525543,0.2527119303483588,0.631369275279278,0.674,0.002112717637675619,3,Enchente / chuva extrema (baixa),0.38766185432132755,Estavel
2924058,Pé de Serra,13535,0.587,257.45,0.7100256025145464,0.12737204408435018,0.6436842051610412,0.9806618495180202,0.587,0.00376789758621509,2,Seca (sertao) (moderada),0.944578910497041,Estavel
2924108,Pedrão,7438,0.588,221.53,0.4526184137356924,0.20745381617851708,0.4020012011262053,0.6570855250654711,0.588,0.0025203594574098732,0,Seca (sertao) (baixa),0.4581848140035842,Estavel
2924207,Pedro Alexandre,16698,0.513,167.65,0.523021694933553,0.31439467240461705,0.20644801069242022,0.5450521457702001,0.513,0.0023962857182382004,0,Seca (sertao) (baixa),0.4086406509796281,Estavel
2924306,Piatã,16854,0.571,234.44,0.4760236492519144,0.1164169551431852,0.49833067445205936,0.7758151758889618,0.571,0.0030643620354639236,0,Seca (sertao) (baixa),0.8441639856646151,Estavel
2924405,Pilão Arcado,35295,0.506,195.98,0.9892464765937107,0.2539560408960162,0.5987326620558743,1.0,0.506,0.004457254108207133,2,Seca (sertao) (moderada),0.867652332640739,Estavel
2924504,Pindaí,16308,0.603,270.15,0.742264979679798,0.3986919711585174,0.42647325815203685,0.7221677660216486,0.603,0.0027010877817725855,2,Seca (sertao) (moderada),0.8418716453827926,Estavel
2924603,Pindobaçu,20048,0.577,212.52,0.7542486473504028,0.3046074853973707,0.5576981430521493,0.8506265395962326,0.577,0.0033249186670912564,2,Seca (sertao) (moderada),0.9278517650322153,Estavel
2924652,Pintadas,10353,0.612,281.74,0.8028415309909906,0.2238653781395418,0.69047465874896,0.9940749040420032,0.612,0.003663410607275909,2,Seca (sertao) (moderada),1.0,Estavel
2924678,Piraí do Norte,10050,0.533,238.62,0.2237581623909566,0.5967520091046089,0.19978649888807448,0.1567242542093617,0.533,0.000663173118050226,1,Enchente / chuva extrema (moderada),0.10229452796558938,Estavel
2924702,Piripá,10253,0.575,241.1,0.6039716563278129,0.3345366102000328,0.6742220894060232,0.7837179440548608,0.575,0.0030740424227164755,2,Seca (sertao) (moderada),0.7963781219440701,Estavel
2924801,Piritiba,25162,0.578,271.4,0.783370742830555,0.3482805795306589,0.5858149787302981,0.8514104421565679,0.578,0.0033222250202125333,2,Seca (sertao) (moderada),0.891043343928059,Estavel
2924900,Planaltino,9415,0.572,282.33,0.48830914353100047,0.1527771374753692,0.48712095208379824,0.7539555569389291,0.572,0.002972813253159527,0,Seca (sertao) (baixa),0.7460809642540813,Estavel
2925006,Planalto,26581,0.56,256.26,0.5377991216631933,0.3118349777123687,0.5081158493145983,0.6856322341311898,0.56,0.00276134780125722,0,Seca (sertao) (baixa),0.6266830281462126,Estavel
2925105,Poções,46885,0.604,300.74,0.5027156177222558,0.29862331739624604,0.47314449074576087,0.6572013958329912,0.604,0.0024540276365513374,0,Seca (sertao) (baixa),0.6000863777200834,Estavel
2925204,Pojuca,40401,0.666,443.8,0.2833828333826765,0.5549891560473439,0.21681768142710775,0.2308902251474739,0.666,0.0007818964275063434,3,Enchente / chuva extrema (baixa),0.0,Estavel
2925253,Ponto Novo,14729,0.58,229.61,0.7582139706946837,0.34303501474641807,0.5708343084642296,0.8324540321050299,0.58,0.0032370557451272953,2,Seca (sertao) (moderada),0.8668986163262806,Estavel
2925303,Porto Seguro,152529,0.676,527.04,0.10806054209097274,0.7467818576934268,0.2613960196419946,0.02,0.676,6.672694019978726e-05,3,Enchente / chuva extrema (baixa),0.32,Agravando
2925402,Potiraguá,6623,0.625,323.92,0.3331198727033227,0.5871862141961085,0.4657485257313991,0.3474415728678737,0.625,0.0012537752020508844,1,Enchente / chuva extrema (moderada),0.5387125906455404,Agravando
2925501,Prado,28214,0.621,369.96,0.18126952830613072,0.6376666752601433,0.456056098139549,0.21131379559959074,0.621,0.0007674571940095038,1,Enchente / chuva extrema (moderada),0.5113137955995908,Agravando
2925600,Presidente Dutra,15180,0.614,280.86,0.9292617079401283,0.27912890639580545,0.5414783244536473,0.9733522447577243,0.614,0.0035753583315791125,2,Seca (sertao) (moderada),0.937577988019963,Estavel
2925709,Presidente Jânio Quadros,12028,0.542,220.1,0.6038588824259551,0.34488897481347786,0.7762253232123904,0.8202849935876226,0.542,0.0034133701858486366,2,Seca (sertao) (moderada),0.8506933858486788,Estavel
2925758,Presidente Tancredo Neves,28272,0.559,270.35,0.24032228502523068,0.6349596470001074,0.2265630217880252,0.15262912542235232,0.559,0.0006158054363834452,1,Enchente / chuva extrema (moderada),0.03529379930888257,Estavel
2925808,Queimadas,25428,0.592,245.7,0.6836851823056055,0.3257131058687711,0.7080714983175664,0.8553908994709419,0.592,0.0032588234256751094,2,Seca (sertao) (moderada),0.6768555054274434,Estavel
2925907,Quijingue,27672,0.544,228.71,0.6597453138823456,0.15643509925210702,0.7741668941597103,0.9844462225896293,0.544,0.00408141736542829,2,Seca (sertao) (moderada),1.0,Estavel
2925931,Quixabeira,8939,0.578,241.1,0.7922580792628293,0.36018822886845675,0.5592432857412082,0.8375507532694162,0.578,0.0032681441645953197,2,Seca (sertao) (moderada),0.9075548908893526,Estavel
2925956,Rafael Jambeiro,22643,0.564,226.94,0.4910680988786694,0.16038943425318444,0.4326467080423895,0.727147496892825,0.564,0.002907778494513879,0,Seca (sertao) (baixa),0.5382215201656294,Estavel
2926004,Remanso,41324,0.579,275.22,0.9990455821985793,0.32141216480832363,0.9632892413188319,1.0,0.579,0.003895285973666338,2,Seca (sertao) (moderada),0.9475016777590829,Estavel
2926103,Retirolândia,14588,0.636,293.01,0.7020813823409154,0.1417307914674971,0.6321796981024519,0.9607904384369322,0.636,0.0034071359861598577,2,Seca (sertao) (moderada),0.9541555419652646,Estavel
2926202,Riachão das Neves,22330,0.578,212.09,0.7718371133358901,0.4494678458462131,0.4398945409560297,0.7120690379859403,0.578,0.0027785113465645444,2,Seca (sertao) (moderada),0.4987278783117509,Estavel
2926301,Riachão do Jacuípe,33498,0.628,311.47,0.6459605320547755,0.08972853818614417,0.581718536068175,0.9388259409958011,0.628,0.0033716566972800174,2,Seca (sertao) (moderada),0.8964840736431601,Estavel
2926400,Riacho de Santana,35757,0.615,281.05,0.7240415254546275,0.3678280299691822,0.5427174354653785,0.7814888561777714,0.615,0.002865930038774848,2,Seca (sertao) (moderada),0.9122576849717634,Estavel
2926509,Ribeira do Amparo,14631,0.512,183.12,0.5902398215163938,0.2692213867149052,0.5161376271030382,0.7519123429336712,0.512,0.0033121894063548726,0,Seca (sertao) (baixa),0.5941230064420114,Estavel
2926608,Ribeira do Pombal,54097,0.601,332.86,0.6271200344641931,0.17379699015954456,0.6086404809210273,0.8806490890854782,0.601,0.0033048087283341922,2,Seca (sertao) (moderada),0.8169270221177076,Estavel
2926657,Ribeirão do Largo,4896,0.54,271.68,0.5199044583654909,0.3984393981154716,0.4757014360929389,0.6008805638880061,0.54,0.002509645083587791,0,Seca (sertao) (baixa),0.5222582114782685,Estavel
2926707,Rio de Contas,12878,0.605,294.83,0.5055808944191297,0.24226488229258575,0.5890051168861735,0.7473593444821149,0.605,0.0027860698798362776,2,Seca (sertao) (moderada),0.7904034538217463,Estavel
2926806,Rio do Antônio,15521,0.576,252.98,0.6167975367929349,0.36697142054275145,0.7564576668613512,0.8049640513655428,0.576,0.0031518962472283176,2,Seca (sertao) (moderada),0.8594022519233399,Estavel
2926905,Rio do Pires,11672,0.594,274.58,0.49621648832525256,0.2064833697951213,0.49775647264241013,0.7267625724540838,0.594,0.002759459467427016,0,Seca (sertao) (baixa),0.7732741674509122,Estavel
2927002,Rio Real,41209,0.572,274.86,0.3592327847222564,0.6335925868716086,0.2152961951048374,0.22497603852692025,0.572,0.0008870705213600954,1,Enchente / chuva extrema (moderada),0.0,Estavel
2927101,Rodelas,9548,0.632,271.59,0.6858547490380804,0.20326945321001774,0.32272154380057955,0.775502412135446,0.632,0.0027674767786109505,0,Seca (sertao) (baixa),0.47550241213544603,Estavel
2927200,Ruy Barbosa,30900,0.61,301.42,0.7720014456275398,0.25355609970662907,0.6747505519271024,0.9472020555816456,0.61,0.003502117456218077,2,Seca (sertao) (moderada),0.9473559696516027,Estavel
2927309,Salinas da Margarida,16047,0.617,286.45,0.14743011620092608,0.6542513555663575,0.14854129414948922,0.046388736190058205,0.617,0.00016956854260710368,1,Enchente / chuva extrema (moderada),0.0,Estavel
2927408,Salvador,2900319,0.759,973.0,0.033880063520624094,0.9263436222187976,0.03320761031258899,0.02,0.759,5.943005477609511e-05,3,Enchente / chuva extrema (baixa),0.0,Estavel
2927507,Santa Bárbara,20971,0.583,251.87,0.582702779187238,0.07957441021386072,0.5138114583155433,0.8761122244109333,0.583,0.003389292855269465,0,Seca (sertao) (baixa),0.783366595674045,Estavel
2927606,Santa Brígida,13917,0.546,220.77,0.5414220983207113,0.2952429711377446,0.1884661811781648,0.5622706160973716,0.546,0.0023225798623502337,0,Seca (sertao) (baixa),0.35956507869066234,Estavel
2927705,Santa Cruz Cabrália,28058,0.654,388.28,0.2897760849767055,0.5728555315828423,0.2770648214758337,0.24857241459142052,0.654,0.0008572215757783416,3,Enchente / chuva extrema (baixa),0.5485724145914205,Agravando
2927804,Santa Cruz da Vitória,6241,0.61,282.42,0.395276008203648,0.4914070969934267,0.5466946330543027,0.4876720875784437,0.61,0.0018030840629563697,1,Enchente / chuva extrema (moderada),0.47765408260578174,Estavel
2927903,Santa Inês,10583,0.574,280.25,0.38656774407079225,0.24760883140851742,0.35495294267284344,0.567031017488671,0.574,0.0022279879339446316,0,Seca (sertao) (baixa),0.48176108588046457,Estavel
2928000,Santaluz,37704,0.598,260.09,0.6942159125143633,0.2821162805038459,0.6978648054687324,0.887658087050577,0.598,0.003347822631314167,2,Seca (sertao) (moderada),0.7861752747455455,Estavel
2928059,Santa Luzia,12308,0.556,267.88,0.14398019318287253,0.7521185169980482,0.5942959949445248,0.1682075550995551,0.556,0.000682320810963091,1,Enchente / chuva extrema (moderada),0.4682075550995551,Agravando
2928109,Santa Maria da Vitória,39707,0.614,318.31,0.8684099579636354,0.5558675436905457,0.7219257880340575,0.8219661716775309,0.614,0.0030192806520058374,2,Seca (sertao) (moderada),1.0,Agravando
2928208,Santana,26792,0.608,304.18,0.8429252121283329,0.46337931767893636,0.7006557224857887,0.8599198364623004,0.608,0.003189864965860197,2,Seca (sertao) (moderada),1.0,Agravando
2928307,Santanópolis,8987,0.592,263.19,0.5333988243006905,0.11374017438905591,0.4712258360217081,0.8028150214753877,0.592,0.003058522600703369,0,Seca (sertao) (baixa),0.657549930855428,Estavel
2928406,Santa Rita de Cássia,28613,0.605,267.32,0.9580215763870353,0.33337964061562125,0.4659560151824919,0.922212622968634,0.605,0.003437902838343661,2,Seca (sertao) (moderada),0.7986026871146296,Estavel
2928505,Santa Terezinha,10520,0.587,243.04,0.3913896351990247,0.2506552986606839,0.3069864700701987,0.5474665779471619,0.587,0.0021034753198509552,0,Seca (sertao) (baixa),0.33502507255700936,Estavel
2928604,Santo Amaro,60190,0.646,392.75,0.3049405529724869,0.3159016395653194,0.3039447785449341,0.44599909929080983,0.646,0.001557110288994962,3,Enchente / chuva extrema (baixa),0.1895655153340951,Estavel
2928703,Santo Antônio de Jesus,103204,0.7,540.38,0.2640372680556675,0.45837919898191565,0.24165089951901597,0.29537446762134434,0.7,0.000951684119982792,3,Enchente / chuva extrema (baixa),0.06690267807656133,Estavel
2928802,Santo Estêvão,53666,0.626,358.13,0.3617326729467233,0.15714356243201727,0.3524072465074784,0.6120429165342517,0.626,0.002205085602053375,0,Seca (sertao) (baixa),0.3498066059142185,Estavel
2928901,São Desidério,34764,0.579,302.2,0.8211938111972917,0.4139046836680378,0.557572972265784,0.8185567714410377,0.579,0.0031885127104438766,2,Seca (sertao) (moderada),0.8698406430958885,Estavel
2928950,São Domingos,9085,0.64,335.76,0.7106870788420244,0.22347418694031623,0.6403064562569719,0.9137460613329171,0.64,0.003220056223721127,2,Seca (sertao) (moderada),0.8541605104803407,Estavel
2929008,São Félix,14784,0.639,299.65,0.27399223266682454,0.1536889683227326,0.30460117592942365,0.5376574003115837,0.639,0.0018976786887503403,0,Seca (sertao) (baixa),0.23765740031158372,Estavel
2929057,São Félix do Coribe,15543,0.639,335.9,0.8486083110125165,0.5010846952777279,0.6832805990298935,0.830261079877954,0.639,0.0029304325700160775,2,Seca (sertao) (moderada),1.0,Agravando
2929107,São Felipe,21083,0.616,268.96,0.2675837260570397,0.24696891124104617,0.2838012412587666,0.4606732834484349,0.616,0.001686670405693269,0,Seca (sertao) (baixa),0.17364134903450734,Estavel
2929206,São Francisco do Conde,40664,0.674,433.23,0.2019665440330833,0.5360232472880987,0.19958278169735907,0.18430312585225345,0.674,0.0006167238095242562,3,Enchente / chuva extrema (baixa),0.0,Estavel
2929255,São Gabriel,18785,0.592,245.38,0.94009186295268,0.2738104822911796,0.5313235892672726,0.9795884464125933,0.592,0.0037319847319681357,2,Seca (sertao) (moderada),0.94214876451204,Estavel
2929305,São Gonçalo dos Campos,38315,0.627,419.27,0.4086644019692281,0.1455481938327562,0.388855280432144,0.6657122533983766,0.627,0.0023946217388037217,0,Seca (sertao) (baixa),0.40502230572088704,Estavel
2929354,São José da Vitória,5562,0.546,250.42,0.21469056142618562,0.6923864918845998,0.669879555826027,0.28690795925684376,0.546,0.001185135110106035,1,Enchente / chuva extrema (moderada),0.5723509896017345,Agravando
2929370,São José do Jacuípe,10546,0.552,253.57,0.7576254507504455,0.30731728676739034,0.624532176248871,0.8795910280871057,0.552,0.0035938473298597717,2,Seca (sertao) (moderada),0.8823579962524366,Estavel
2929404,São Miguel das Matas,11733,0.593,274.08,0.32656682171263657,0.3493910310829976,0.2451615923903628,0.411697998318018,0.593,0.0015658204936557867,0,Seca (sertao) (baixa),0.20124080175519246,Estavel
2929503,São Sebastião do Passé,44554,0.657,411.75,0.26836634866462267,0.4831257602654935,0.2395946465617188,0.28030115315010523,0.657,0.0009622267488664121,3,Enchente / chuva extrema (baixa),0.04331515837244215,Estavel
2929602,Sapeaçu,17421,0.614,338.34,0.2781913193304321,0.17893864311676677,0.2995477468893164,0.520870642298228,0.614,0.0019132839120122183,0,Seca (sertao) (baixa),0.220870642298228,Estavel
2929701,Sátiro Dias,17330,0.527,208.2,0.6317149757105284,0.15427401409081365,0.5534212098075504,0.8733037910122868,0.527,0.0037374263312379584,0,Seca (sertao) (baixa),0.8425933513595344,Estavel
2929750,Saubara,12163,0.617,265.17,0.1997755162003127,0.5043658791053278,0.20354869961188335,0.20630444078749466,0.617,0.0007541215008398161,1,Enchente / chuva extrema (moderada),0.0,Estavel
2929800,Saúde,12971,0.549,238.81,0.8097320963338562,0.37907997546445404,0.493862647602441,0.8077672577483772,0.549,0.003318423511121179,2,Seca (sertao) (moderada),0.9054937582390136,Estavel
2929909,Seabra,44370,0.635,310.95,0.45151945494816814,0.49981200891636324,0.2873619209140743,0.40677263768495314,0.635,0.0014447606917737316,3,Enchente / chuva extrema (baixa),0.28171429348135923,Estavel
2930006,Sebastião Laranjeiras,11586,0.615,276.29,0.7306217178024871,0.3921111863435838,0.4686151094780348,0.7372843850412407,0.615,0.002703820341781906,2,Seca (sertao) (moderada),0.8585508803762448,Estavel
2930105,Senhor do Bonfim,79813,0.666,422.89,0.700348399918083,0.2648325636020764,0.6130905561743918,0.8670905699061564,0.666,0.0029363521929134406,2,Seca (sertao) (moderada),0.9728309367401501,Estavel
2930154,Serra do Ramalho,31362,0.595,216.59,0.7954450384046972,0.4210381092836841,0.6477554628219567,0.8358255384897867,0.595,0.0031682291234959477,2,Seca (sertao) (moderada),1.0,Estavel
2930204,Sento Sé,41279,0.585,222.84,0.9569146461956913,0.22769538759968974,0.5538748156660549,1.0,0.585,0.0038553343226543756,2,Seca (sertao) (moderada),0.9285599811279921,Estavel
2930303,Serra Dourada,17261,0.608,228.74,0.847400205550734,0.42263580172750126,0.7692564712940045,0.9201393584455421,0.608,0.00341324874570816,2,Seca (sertao) (moderada),1.0,Estavel
2930402,Serra Preta,14531,0.566,232.52,0.5340984340435451,0.09564480030259646,0.4802897544443611,0.8195569784979282,0.566,0.0032657326800632092,0,Seca (sertao) (baixa),0.6682919635481306,Estavel
2930501,Serrinha,81693,0.634,367.73,0.7544069236908713,0.0007512628702783565,0.6226563982557597,1.0,0.634,0.0035573668434586902,2,Seca (sertao) (moderada),1.0,Agravando
2930600,Serrolândia,13490,0.59,261.29,0.8201926703976341,0.39247495923825,0.5248725565485353,0.8185865618009962,0.59,0.0031291797417769243,2,Seca (sertao) (moderada),0.9260033023259162,Estavel
2930709,Simões Filho,137117,0.675,431.97,0.08492920844506248,0.8326471002847492,0.07845137677825924,0.02,0.675,6.682579492600917e-05,3,Enchente / chuva extrema (baixa),0.0,Estavel
2930758,Sítio do Mato,13104,0.564,135.49,0.7940367662399763,0.35228878012654313,0.7219127628562345,0.9138574430532892,0.564,0.003654409911767127,2,Seca (sertao) (moderada),1.0,Estavel
2930766,Sítio do Quinto,9431,0.533,247.62,0.5253422319816441,0.3086335792344653,0.21051001296172378,0.5522317448333712,0.533,0.0023367490242974,0,Seca (sertao) (baixa),0.4185925318078967,Estavel
2930774,Sobradinho,23274,0.631,344.74,0.913509500170296,0.19528219328806162,0.4292254405484713,0.9726090626628647,0.631,0.003476376964434505,2,Seca (sertao) (moderada),0.6726090626628647,Estavel
2930808,Souto Soares,17118,0.592,220.67,0.5963177047473442,0.44511548844542775,0.3762289367622841,0.5752184009077395,0.592,0.0021914369218995846,0,Seca (sertao) (baixa),0.47666779805675863,Estavel
2930907,Tabocas do Brejo Velho,12515,0.584,216.5,0.8493374784857171,0.39590781936370656,0.7205876518952076,0.9188388477224023,0.584,0.003548496753027807,2,Seca (sertao) (moderada),1.0,Estavel
2931004,Tanhaçu,20383,0.577,268.62,0.5590923166224487,0.31004179869217785,0.7976368568650072,0.8246560490725369,0.577,0.00322340552975517,2,Seca (sertao) (moderada),0.8464734656723879,Estavel
2931053,Tanque Novo,17518,0.599,301.39,0.6203441483676628,0.340130184622301,0.5217782934745421,0.7250146725441734,0.599,0.0027298443432725063,2,Seca (sertao) (moderada),0.7922372487960194,Estavel
2931103,Tanquinho,7936,0.597,273.12,0.5833319732365626,0.06585177118005388,0.5145819289384144,0.8862548086981831,0.597,0.0033481290130922643,0,Seca (sertao) (baixa),0.781819723293555,Estavel
2931202,Taperoá,21421,0.566,270.97,0.18728105220356417,0.7698750439988967,0.2072074761968859,0.02,0.566,7.969507345416288e-05,1,Enchente / chuva extrema (moderada),0.0,Estavel
2931301,Tapiramutá,16939,0.594,312.39,0.7621968127345552,0.33531670550111425,0.5815281343912156,0.8448850024207284,0.594,0.003207960903853884,2,Seca (sertao) (moderada),0.8513691001747591,Estavel
2931350,Teixeira de Freitas,164290,0.685,560.73,0.2884515281404045,0.6633936614846598,0.3717658287336204,0.2262527858591431,0.685,0.0007449399658212716,3,Enchente / chuva extrema (baixa),0.526252785859143,Agravando
2931400,Teodoro Sampaio,7296,0.594,272.86,0.4096909069729766,0.25301402554193275,0.367565317248112,0.5835586230741212,0.594,0.0022157255041395174,0,Seca (sertao) (baixa),0.36686767569644685,Estavel
2931509,Teofilândia,22590,0.566,278.91,0.7188450442708,0.031046598725858687,0.6189575469860723,1.0,0.566,0.003984753672708144,2,Seca (sertao) (moderada),1.0,Agravando
2931608,Teolândia,15097,0.555,231.92,0.26119247307040233,0.5422694035841171,0.23776083270702736,0.234363931657678,0.555,0.0009523919210478578,1,Enchente / chuva extrema (moderada),0.1418822866099692,Estavel
2931707,Terra Nova,13018,0.578,296.6,0.3559612826523059,0.3206116352442793,0.32282336448966426,0.4835770124187514,0.578,0.001886929699602827,0,Seca (sertao) (baixa),0.26168092653801633,Estavel
2931806,Tremedal,15996,0.528,237.3,0.5954889262010995,0.321836898823621,0.6378730051199724,0.7714006934486808,0.528,0.003295065205366799,2,Seca (sertao) (moderada),0.7654057551722051,Estavel
2931905,Tucano,50903,0.579,325.7,0.6570243143692454,0.14583905057160723,0.6627861484387145,0.9422084234248822,0.579,0.0036701712560372178,2,Seca (sertao) (moderada),0.9225883078382208,Estavel
2932002,Uauá,23991,0.605,251.46,0.7079702752291119,0.19557963659792094,0.5195292584182469,0.8793424664684685,0.605,0.0032780878140841537,2,Seca (sertao) (moderada),0.607325324227451,Estavel
2932101,Ubaíra,19860,0.582,296.48,0.3449369969892406,0.3024200983507892,0.27548957489291614,0.4686855728978672,0.582,0.001816253697250438,0,Seca (sertao) (baixa),0.30674782601485995,Estavel
2932200,Ubaitaba,18647,0.611,349.68,0.3450675001965952,0.3878979496917867,0.3198763517135956,0.4291944644087169,0.611,0.001584275888037627,0,Seca (sertao) (baixa),0.40292254685678663,Estavel
2932309,Ubatã,27481,0.593,306.52,0.4024022922163753,0.2331024466700886,0.17479822826044542,0.5098821948575618,0.593,0.0019392467131731064,0,Seca (sertao) (baixa),0.4648542875322561,Estavel
2932408,Uibaí,13894,0.617,286.67,0.9173166816567949,0.29446591255074667,0.546056218128309,0.9571408203742325,0.617,0.0034987151474803434,2,Seca (sertao) (moderada),0.917985562145427,Estavel
2932457,Umburanas,19573,0.515,148.15,0.9705689562863243,0.12318409837936423,0.258618756993258,0.9854732801062615,0.515,0.004315742606016871,0,Seca (sertao) (baixa),0.8464640086688293,Estavel
2932507,Una,18108,0.56,303.78,0.08624428048297206,0.8048602512745169,0.6254266830207161,0.10837605130911236,0.56,0.00043647885279281593,1,Enchente / chuva extrema (moderada),0.40837605130911236,Agravando
2932606,Urandi,16672,0.598,325.07,0.713579494592266,0.3816298527709266,0.5035007824065263,0.7485024495801166,0.598,0.002822993984794989,2,Seca (sertao) (moderada),0.8584572712411981,Estavel
2932705,Uruçuca,20312,0.616,349.43,0.2739925976780178,0.7039750769675084,0.9011834744791379,0.41616386924613197,0.616,0.0015237073809052878,1,Enchente / chuva extrema (moderada),0.4628552817564442,Agravando
2932804,Utinga,19330,0.59,327.96,0.6361831760940555,0.44759691426663883,0.42538147727145825,0.6201529989471035,0.59,0.0023706353019502025,0,Seca (sertao) (baixa),0.5454506225954977,Estavel
2932903,Valença,97873,0.623,376.23,0.1842481236791186,0.8721834193313933,0.19868563484980958,0.02,0.623,7.240354987970497e-05,1,Enchente / chuva extrema (moderada),0.0,Estavel
2933000,Valente,29111,0.637,385.3,0.695803536787071,0.2016127859579898,0.6566154224438895,0.9261854310801236,0.637,0.0032792643198235457,2,Seca (sertao) (moderada),0.8938647861679222,Estavel
